script,grapheme,unicode,ӏPA,comment,source,omniglot
Lak,сс,U+0441 U+0441,sː,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 1984",https://www.omniglot.com/writing/lak.htm
Lak,т,U+0442,t,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 1985",https://www.omniglot.com/writing/lak.htm
Lak,тӀ,U+0442 U+04C0,tʼ,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 1986",https://www.omniglot.com/writing/lak.htm
Lak,тт,U+0442 U+0442,tː,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 1987",https://www.omniglot.com/writing/lak.htm
Lak,у,U+0443,u,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 1988",https://www.omniglot.com/writing/lak.htm
Lak,ф,U+0444,,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 1989",https://www.omniglot.com/writing/lak.htm
Lak,х,U+0445,χ,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 1990",https://www.omniglot.com/writing/lak.htm
Lak,хӀ,U+0445 U+04C0,ħ,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 1991",https://www.omniglot.com/writing/lak.htm
Lak,хх,U+0445 U+0445,χː,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 1992",https://www.omniglot.com/writing/lak.htm
Lak,хъ,U+0445 U+044A,q,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 1993",https://www.omniglot.com/writing/lak.htm
Lak,хь,U+0445 U+044C,x,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 1994",https://www.omniglot.com/writing/lak.htm
Lak,хьхь,U+0445 U+044C U+0445 U+044C,xː,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 1995",https://www.omniglot.com/writing/lak.htm
Lak,ц,U+0446,ts,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 1996",https://www.omniglot.com/writing/lak.htm
Lak,цӀ,U+0446 U+04C0,tsʼ,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 1997",https://www.omniglot.com/writing/lak.htm
Lak,цц,U+0446 U+0446,tsː,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 1998",https://www.omniglot.com/writing/lak.htm
Lak,ч,U+0447,tʃ,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 1999",https://www.omniglot.com/writing/lak.htm
Lak,чӀ,U+0447 U+04C0,tʃʼ,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 2000",https://www.omniglot.com/writing/lak.htm
Lak,чч,U+0447 U+0447,tʃː,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 2001",https://www.omniglot.com/writing/lak.htm
Lak,ш,U+0448,ʃ,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 2002",https://www.omniglot.com/writing/lak.htm
Lak,щ,U+0449,ʃː,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 2003",https://www.omniglot.com/writing/lak.htm
Lak,ъ,U+044A,ʔ,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 2004",https://www.omniglot.com/writing/lak.htm
Lak,ы,U+044B,,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 2005",https://www.omniglot.com/writing/lak.htm
Lak,ь,U+044C,,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 2006",https://www.omniglot.com/writing/lak.htm
Lak,э,U+044D,e,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 2007",https://www.omniglot.com/writing/lak.htm
Lak,ю,U+044E,uˁ,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 2008",https://www.omniglot.com/writing/lak.htm
Lak,я,U+044F,aˁ,,"Wolfgang Schulze, The Lak Language — Лакку маз. A Quick Reference, 2009",https://www.omniglot.com/writing/lak.htm
б,b
в,w

г,ɡ
гъ,ʁ
гь,h
д,d
е,ɨˁ
ё,
ж,ʒ
з,z
и,i
й,j
к,kʻ
къ,qː
кк,kʻː
кь,qʼ
кӏ,kʼ'
л,l
м,m
н,n
о,
оь,oˁ
п,pʻ
пп,pː
пӏ,pʼ
р,r
с,s
сс,sː
т,tʻ
тт,tː
тӏ,tʼ
у,u
ф,
х,χ
хх,χː
хьхь,xː
хъ,qʻ
хь,x
хӏ,ħ
ц,tsʻ
цц,tsː
цӏ,tsʼ
ч,tʃʻ
чч,tʃː
чӏ,tʃʼ
ш,ʃ
щ,ʃː
ъ,ʔ
ы,
ь,
э,ɨˁ
ю,oˁ
я,aˁ
