script,grapheme,IPA,comment,source,omniglot
Lak,Хь,x,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Хьхь,xː,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Ц,ts,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Цӏ,tsʼ,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Цц,tsː,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Ч,tʃ,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Чӏ,tʃʼ,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Чч,tʃː,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Ш,ʃ,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Щ,ʃː,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Ъ,ʔ,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Ы,ɨ,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Ь, ʲ,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Э,e,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Ю,uˁ,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Я,aˁ,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
